n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n343,n344,n345,n346,n347,n348,n349,n350,n351,n352,n353,n354,n355,n356,n357,n358,n359,n360,n361,n362,n363,n364,n365,n366,n367,n368,n369,n370,n371,n372,n373,n374,n375,n376,n377,n378,n379,n380,n381,n382,n383,n384,n385,n386,n387,n388,n389,1
119.835106,119.842026,119.8421,119.82344,119.855385,119.832405,119.83754,119.85824,119.82816,119.84209,119.859566,119.85106,119.85968,119.85048,119.84953,119.853264,119.85906,119.86265,119.84495,119.86393,119.85535,119.84182,119.864395,119.86932,119.84334,119.865,119.870926,119.86854,119.85076,119.84248,119.86756,119.85293,119.86608,119.892815,119.866264,119.8497,119.92634,119.87036,119.92632,119.89197,119.849686,119.901344,119.937,119.98635,119.97028,119.99301,119.844154,119.85056,119.889885,119.83512,119.83515,119.835236,119.83531,119.83562,119.842026,119.84236,119.84306,119.853134,119.851875,119.83768,119.83754,119.83862,119.859924,119.86168,119.84292,119.84357,119.860695,119.86214,119.86109,119.862686,119.84995,119.860886,119.86338,119.84455,119.86826,119.86141,119.843185,119.84585,119.8482,119.86445,119.86394,119.85753,119.88594,119.84327,119.8448,119.84711,119.869225,119.89124,119.87871,119.98067,119.97525,119.93469,120.0
119.85522,119.85842,119.85844,119.81209,119.8633,119.82706,119.85722,119.867584,119.81915,119.8587,119.86899,119.8581,119.86905,119.85753,119.86258,119.86334,119.86829,119.87236,119.8606,119.87339,119.864876,119.85954,119.87379,119.87957,119.854355,119.8741,119.88053,119.87686,119.865005,119.85977,119.87721,119.86688,119.87407,119.901245,119.87406,119.864555,119.932594,119.876755,119.932594,119.89693,119.86451,119.90595,119.93983,119.98754,119.97261,119.99365,119.85964,119.86456,119.89867,119.85523,119.85526,119.855354,119.85545,119.85585,119.85845,119.85847,119.85883,119.86055,119.85896,119.83605,119.85729,119.85794,119.86899,119.87072,119.859314,119.859795,119.87013,119.87143,119.87037,119.8719,119.86357,119.869774,119.87202,119.86016,119.87781,119.86998,119.86025,119.86185,119.86341,119.87385,119.875244,119.87009,119.892586,119.86008,119.860886,119.86275,119.879875,119.89986,119.88506,119.98231,119.97735,119.94034,120.0
119.781815,119.790054,119.790054,119.72878,119.80295,119.74965,119.785515,119.809326,119.739746,119.7903,119.81196,119.79456,119.81215,119.79343,119.79858,119.80071,119.81121,119.815094,119.79385,119.81704,119.80889,119.79033,119.817795,119.82476,119.79913,119.81838,119.826645,119.8221,119.80105,119.790985,119.82226,119.80406,119.81894,119.85612,119.819115,119.80026,119.9023,119.822975,119.9023,119.8495,119.800186,119.8633,119.91297,119.982155,119.96089,119.99092,119.79243,119.80074,119.85204,119.78183,119.78187,119.78195,119.78204,119.78253,119.79014,119.79014,119.7912,119.79842,119.796005,119.762375,119.78548,119.787,119.81098,119.813545,119.791466,119.79238,119.81347,119.81513,119.81378,119.815796,119.79965,119.812935,119.815605,119.79313,119.82304,119.81459,119.7919,119.795006,119.797775,119.817856,119.81796,119.80987,119.84434,119.79208,119.79411,119.79721,119.82436,119.85388,119.832954,119.97471,119.96767,119.91319,120.0
119.80914,119.81346,119.81346,119.75675,119.81931,119.77599,119.8111,119.82305,119.76614,119.8136,119.82386,119.81401,119.82386,119.813225,119.81919,119.82005,119.82115,119.83113,119.81612,119.831924,119.81223,119.81446,119.83203,119.840836,119.78923,119.832054,119.84161,119.83488,119.82192,119.81486,119.83706,119.82433,119.829865,119.869514,119.82977,119.82132,119.911285,119.834305,119.911285,119.85977,119.82116,119.8726,119.91994,119.98351,119.963806,119.991615,119.81482,119.8215,119.865974,119.80917,119.809204,119.8093,119.80945,119.80978,119.813484,119.81347,119.81403,119.816826,119.81505,119.78695,119.81135,119.81255,119.82489,119.82778,119.814354,119.81495,119.8257,119.82812,119.82578,119.82859,119.82038,119.823326,119.82642,119.815475,119.83799,119.82208,119.81558,119.81767,119.81966,119.83203,119.835335,119.82888,119.85562,119.81522,119.816444,119.81893,119.841446,119.867584,119.84485,119.976524,119.969894,119.9211,120.0
119.79845,119.8043,119.80431,119.74559,119.8064,119.765434,119.80189,119.80967,119.755646,119.804436,119.81036,119.801834,119.81036,119.80137,119.80875,119.80906,119.808075,119.819595,119.80673,119.81984,119.79957,119.80685,119.81984,119.83138,119.77824,119.81958,119.83048,119.82204,119.814095,119.80777,119.82536,119.81709,119.81651,119.86113,119.81609,119.81461,119.90466,119.81959,119.90466,119.8461,119.81453,119.86127,119.91181,119.98201,119.96012,119.990845,119.80555,119.81259,119.85862,119.79849,119.79854,119.79866,119.7988,119.799164,119.8043,119.80451,119.8049,119.80339,119.80249,119.77576,119.802635,119.80418,119.8116,119.8151,119.805084,119.805595,119.81278,119.81577,119.81309,119.81588,119.810715,119.81,119.813286,119.80614,119.82641,119.80876,119.80801,119.810326,119.81229,119.81959,119.82596,119.81949,119.84347,119.80905,119.81073,119.81266,119.834236,119.8598,119.82955,119.974205,119.96691,119.91685,120.0
119.7809,119.78814,119.78818,119.703094,119.79314,119.73801,119.783905,119.79899,119.723495,119.78817,119.80003,119.78624,119.80003,119.785416,119.79408,119.794685,119.79785,119.807625,119.791115,119.80859,119.788605,119.790215,119.808716,119.81903,119.765335,119.80872,119.81924,119.81151,119.798676,119.79091,119.81412,119.80166,119.80606,119.85134,119.80601,119.79845,119.89863,119.810844,119.89863,119.84113,119.79832,119.85547,119.90896,119.98104,119.95834,119.99036,119.78968,119.79764,119.84776,119.78095,119.78101,119.781166,119.78136,119.78168,119.78813,119.78843,119.788895,119.78955,119.787384,119.75199,119.78422,119.786385,119.8015,119.804695,119.7891,119.789825,119.80194,119.804535,119.802185,119.80516,119.79594,119.79955,119.80236,119.79046,119.81521,119.798325,119.79165,119.79411,119.79642,119.808716,119.81288,119.80562,119.83543,119.79192,119.79357,119.79611,119.82114,119.8494,119.822685,119.97295,119.965355,119.90986,120.0
119.74219,119.74803,119.74803,119.62096,119.747574,119.66645,119.744514,119.75377,119.64739,119.74812,119.755325,119.73887,119.755295,119.73777,119.75219,119.752144,119.751564,119.76699,119.75125,119.76759,119.73897,119.74857,119.76759,119.78196,119.70542,119.767456,119.78079,119.77137,119.75872,119.74885,119.77435,119.76231,119.76509,119.82055,119.76508,119.758675,119.878944,119.772354,119.878944,119.80826,119.758644,119.826584,119.89031,119.977776,119.95121,119.98875,119.749535,119.75757,119.81657,119.74227,119.74236,119.74257,119.742744,119.743,119.74804,119.74818,119.74871,119.74254,119.740326,119.68745,119.74453,119.74578,119.75688,119.76171,119.74927,119.75015,119.758446,119.76225,119.75848,119.76222,119.75515,119.75495,119.75979,119.75039,119.77578,119.753685,119.7502,119.75329,119.75596,119.76744,119.77515,119.767044,119.80135,119.749725,119.75216,119.75541,119.78476,119.81838,119.787125,119.9684,119.9595,119.8918,120.0
119.68144,119.68862,119.68862,119.51987,119.677864,119.58164,119.68494,119.68298,119.55699,119.68872,119.68315,119.67134,119.68126,119.670425,119.69165,119.69002,119.66624,119.70428,119.69224,119.704155,119.62906,119.693665,119.70235,119.72728,119.54478,119.6995,119.72191,119.70133,119.70368,119.695114,119.71235,119.70901,119.686745,119.77688,119.68511,119.70546,119.84828,119.69631,119.84828,119.75172,119.70546,119.7761,119.85883,119.97168,119.93744,119.985634,119.69011,119.70042,119.77323,119.68155,119.68164,119.68185,119.68199,119.682686,119.68866,119.68863,119.68921,119.674995,119.67258,119.60835,119.68556,119.6882,119.68888,119.69598,119.68986,119.690735,119.68778,119.69367,119.68675,119.6924,119.696396,119.67152,119.67919,119.69123,119.715195,119.66067,119.6953,119.69838,119.7012,119.700676,119.71977,119.71081,119.741844,119.69626,119.69885,119.70211,119.73716,119.774956,119.71991,119.9595,119.948,119.86644,120.0
119.71065,119.71753,119.71753,119.58505,119.70659,119.6339,119.7155,119.71113,119.61468,119.717735,119.711235,119.70207,119.70807,119.70167,119.71983,119.718475,119.691055,119.73059,119.72063,119.73035,119.64639,119.72267,119.72831,119.75178,119.549446,119.72437,119.746864,119.72579,119.73084,119.72367,119.73811,119.73575,119.710075,119.7967,119.70738,119.732666,119.86115,119.71868,119.86115,119.76682,119.732574,119.78997,119.86851,119.97436,119.94285,119.98695,119.718475,119.72778,119.79387,119.71078,119.71089,119.71113,119.71138,119.7121,119.71762,119.717575,119.71788,119.70396,119.702675,119.653824,119.716545,119.719055,119.71619,119.72285,119.71867,119.7194,119.71592,119.72135,119.712845,119.71792,119.723976,119.69638,119.703094,119.71965,119.740616,119.6807,119.72401,119.72644,119.72845,119.72565,119.74497,119.73686,119.76119,119.7249,119.72716,119.72992,119.76122,119.79522,119.73804,119.96338,119.95284,119.87966,120.0
119.621025,119.626945,119.626945,119.435875,119.61169,119.50332,119.62537,119.61608,119.47603,119.62726,119.61608,119.60519,119.61114,119.604195,119.62935,119.62679,119.587845,119.64186,119.630905,119.64136,119.53706,119.633896,119.63821,119.66937,119.42643,119.63164,119.66289,119.63282,119.64315,119.63499,119.65116,119.648796,119.61156,119.72806,119.60716,119.64466,119.814125,119.61878,119.81412,119.6858,119.64446,119.71673,119.822525,119.96506,119.92245,119.98223,119.627945,119.63944,119.72351,119.62117,119.6213,119.621574,119.62189,119.62244,119.62706,119.626945,119.62733,119.60873,119.60651,119.533485,119.62662,119.62942,119.622856,119.631424,119.628494,119.62945,119.62191,119.628716,119.61645,119.62315,119.63466,119.59392,119.602684,119.62955,119.65479,119.576485,119.6353,119.63813,119.64066,119.63418,119.66082,119.65073,119.67892,119.63585,119.63842,119.641495,119.68011,119.72562,119.64642,119.95003,119.93581,119.83629,120.0
119.58627,119.59204,119.59204,119.356964,119.56268,119.440605,119.5909,119.56879,119.40714,119.59233,119.56881,119.55679,119.56517,119.55632,119.59289,119.586365,119.54103,119.60262,119.59569,119.60162,119.481026,119.599525,119.597725,119.63553,119.34983,119.59137,119.62566,119.59325,119.609886,119.60111,119.61246,119.616714,119.569885,119.69979,119.56562,119.61285,119.79596,119.58064,119.79596,119.65423,119.61282,119.69053,119.80723,119.96246,119.917,119.98093,119.59274,119.605,119.6958,119.58658,119.58679,119.58725,119.5876,119.58843,119.59212,119.59206,119.59227,119.559,119.5575,119.47538,119.591805,119.594864,119.576645,119.5883,119.59342,119.59427,119.57642,119.58504,119.57273,119.58086,119.59931,119.54809,119.5586,119.59427,119.616585,119.528786,119.60111,119.604126,119.60699,119.59395,119.62701,119.616875,119.64684,119.60249,119.60504,119.60897,119.65115,119.69762,119.612366,119.9465,119.93147,119.821075,120.0
119.60805,119.61597,119.61597,119.38717,119.59084,119.476746,119.61288,119.59569,119.442085,119.616,119.59575,119.585434,119.59048,119.58482,119.61754,119.61179,119.56234,119.62671,119.6194,119.62547,119.48354,119.62018,119.6206,119.657295,119.3181,119.61257,119.64745,119.61366,119.631386,119.621025,119.63452,119.63754,119.58909,119.71763,119.583084,119.63341,119.80892,119.59932,119.80892,119.67174,119.63341,119.70718,119.818146,119.96492,119.922165,119.98222,119.617035,119.627975,119.71379,119.60846,119.60875,119.60924,119.609566,119.61041,119.61597,119.61612,119.61658,119.587494,119.586174,119.50862,119.61323,119.61556,119.60288,119.61356,119.617004,119.6178,119.60229,119.609886,119.59651,119.60347,119.62323,119.56941,119.57911,119.618225,119.639275,119.539856,119.621994,119.62515,119.628,119.61561,119.64917,119.63954,119.66469,119.62236,119.62537,119.62927,119.670494,119.71554,119.63054,119.94991,119.93568,119.83254,120.0
119.53418,119.53955,119.53953,119.24234,119.506485,119.34979,119.539505,119.51294,119.30657,119.54039,119.512566,119.49856,119.50509,119.4976,119.54105,119.53348,119.46716,119.5521,119.54443,119.55072,119.37167,119.54944,119.545235,119.590065,119.16983,119.53506,119.57791,119.53619,119.56112,119.55059,119.5623,119.56906,119.504105,119.66267,119.49656,119.564384,119.77077,119.51691,119.77077,119.60882,119.56428,119.64797,119.78183,119.95798,119.90683,119.97864,119.54077,119.55533,119.65854,119.5346,119.5349,119.53545,119.53595,119.53722,119.539825,119.53961,119.540115,119.50182,119.49976,119.39426,119.54066,119.543846,119.52343,119.53607,119.54165,119.54264,119.52152,119.53155,119.51406,119.52372,119.54862,119.47775,119.49123,119.542816,119.56768,119.44228,119.55145,119.55487,119.55788,119.53927,119.58042,119.56896,119.59742,119.55279,119.556404,119.560585,119.60881,119.660446,119.55798,119.94018,119.92313,119.79906,120.0
119.59855,119.60283,119.60283,119.37606,119.57953,119.45817,119.60252,119.58363,119.425064,119.60332,119.583084,119.5736,119.57619,119.57271,119.604126,119.599434,119.54468,119.61531,119.60634,119.61429,119.46522,119.60782,119.60967,119.646484,119.29456,119.60169,119.63798,119.603,119.61879,119.60868,119.62397,119.62501,119.57748,119.70968,119.572815,119.62001,119.80188,119.592125,119.80188,119.66943,119.619995,119.70113,119.81283,119.9634,119.91893,119.98136,119.60381,119.61497,119.70568,119.59897,119.59927,119.599785,119.60019,119.60091,119.60299,119.60286,119.60333,119.576355,119.574684,119.49274,119.60343,119.60426,119.59263,119.60265,119.604195,119.6049,119.5903,119.59851,119.58343,119.5915,119.60974,119.55379,119.56593,119.60511,119.629036,119.5259,119.60937,119.61283,119.61584,119.60496,119.637596,119.62706,119.655716,119.60965,119.612495,119.61633,119.660614,119.707565,119.626366,119.94786,119.93306,119.826485,120.0
119.53912,119.54741,119.5474,119.22147,119.50797,119.341774,119.547264,119.51334,119.29386,119.54796,119.513275,119.49999,119.50548,119.49895,119.54796,119.53697,119.46655,119.554825,119.55186,119.55325,119.36544,119.55909,119.54801,119.59356,119.15251,119.53744,119.580925,119.53838,119.56909,119.56073,119.5654,119.57681,119.5046,119.66518,119.49592,119.57282,119.77245,119.51656,119.77245,119.609024,119.572784,119.6501,119.783134,119.95806,119.907135,119.9787,119.54806,119.562355,119.66106,119.53978,119.54021,119.54108,119.541725,119.54316,119.54755,119.54743,119.54759,119.50366,119.50145,119.38875,119.5496,119.55343,119.524376,119.5378,119.54935,119.55041,119.52295,119.533554,119.5152,119.52505,119.55563,119.47664,119.49079,119.550026,119.57046,119.43911,119.56057,119.56371,119.566505,119.54262,119.58483,119.57443,119.59998,119.56246,119.565155,119.56883,119.61475,119.66289,119.556076,119.94027,119.92343,119.79934,120.0
119.51283,119.519066,119.51901,119.26469,119.48777,119.3554,119.518776,119.491,119.31949,119.51974,119.48995,119.48308,119.47886,119.48241,119.52049,119.51423,119.43428,119.53193,119.52364,119.53009,119.33184,119.52734,119.52356,119.570915,119.11674,119.509796,119.55894,119.51026,119.53967,119.52808,119.542114,119.54701,119.4736,119.647285,119.46348,119.541626,119.75968,119.48289,119.75968,119.582146,119.54146,119.62426,119.765686,119.955,119.89961,119.97718,119.52005,119.5345,119.6424,119.51356,119.51404,119.51491,119.51569,119.51684,119.51931,119.51904,119.51945,119.485435,119.48397,119.39324,119.52054,119.522995,119.50193,119.51515,119.521065,119.5221,119.499084,119.50982,119.48786,119.49747,119.528114,119.44443,119.45898,119.52197,119.54803,119.40611,119.52946,119.53336,119.536575,119.516335,119.56069,119.54852,119.57283,119.52968,119.53289,119.537224,119.58738,119.64468,119.52752,119.93546,119.917015,119.79014,120.0
119.59263,119.60505,119.60509,119.358406,119.584885,119.45586,119.601585,119.590355,119.41754,119.60502,119.590355,119.57682,119.58585,119.57563,119.60709,119.60249,119.55828,119.618866,119.60837,119.618416,119.47708,119.60897,119.615425,119.64825,119.30632,119.60987,119.64102,119.61188,119.620735,119.60977,119.62839,119.626335,119.587006,119.71028,119.581474,119.62155,119.80353,119.599655,119.80353,119.67666,119.62155,119.70879,119.81717,119.963615,119.91938,119.98155,119.60618,119.61729,119.70509,119.594025,119.59488,119.59645,119.59749,119.59937,119.60503,119.60527,119.60558,119.581085,119.57842,119.491615,119.60202,119.60386,119.598114,119.60758,119.60596,119.60669,119.596886,119.60473,119.59242,119.6001,119.612656,119.566505,119.57642,119.607254,119.63262,119.53589,119.61105,119.61471,119.617874,119.61203,119.63944,119.62901,119.664116,119.610664,119.61313,119.61735,119.6591,119.707436,119.63508,119.94815,119.93325,119.825195,120.0
119.549576,119.566795,119.56681,119.36827,119.53791,119.43855,119.563736,119.54045,119.41157,119.56689,119.53943,119.5354,119.52454,119.535194,119.567856,119.56227,119.476585,119.57678,119.57083,119.57443,119.366554,119.5751,119.56723,119.61237,119.13667,119.55109,119.59973,119.551155,119.58602,119.57716,119.58423,119.59307,119.51374,119.680046,119.50331,119.58892,119.78113,119.523735,119.78113,119.61267,119.588875,119.65443,119.78452,119.95898,119.9082,119.97915,119.56759,119.58066,119.67623,119.55136,119.55243,119.55434,119.55573,119.55822,119.56681,119.56688,119.567154,119.53629,119.5357,119.46683,119.56594,119.56933,119.5492,119.56125,119.56823,119.56926,119.546844,119.55554,119.5322,119.540565,119.57465,119.486565,119.49988,119.56936,119.590126,119.44373,119.57681,119.58025,119.58322,119.55852,119.603455,119.59285,119.607735,119.57888,119.581604,119.58529,119.62836,119.67797,119.56199,119.94115,119.92417,119.81009,120.0
119.57077,119.58776,119.58777,119.4706,119.57511,119.51347,119.58271,119.57718,119.496086,119.588005,119.57631,119.57362,119.567726,119.57359,119.592545,119.591705,119.53446,119.60608,119.59274,119.60502,119.45787,119.59259,119.599915,119.636375,119.29576,119.59063,119.62739,119.59144,119.60609,119.5935,119.61413,119.61258,119.56382,119.69981,119.5573,119.60745,119.79432,119.57321,119.79432,119.65266,119.6074,119.68752,119.80343,119.96152,119.91493,119.980385,119.58978,119.60257,119.69554,119.572624,119.57372,119.57576,119.57726,119.57899,119.58785,119.5881,119.58871,119.573975,119.57371,119.5318,119.583405,119.58658,119.5848,119.59429,119.58973,119.591064,119.582405,119.58988,119.57422,119.58157,119.59766,119.54146,119.55205,119.59142,119.618935,119.514046,119.59497,119.598976,119.602394,119.594215,119.626945,119.61577,119.64378,119.595345,119.598625,119.603065,119.64888,119.697495,119.6078,119.945015,119.92949,119.8204,120.0
